3035,3153,3046,1304,1053,3342,
3006,3153,1055,1037,1042,3342,
3006,3153,1055,3035,3087,3342,
3072,3153,3111,3046,3035,3342,
3006,3153,3087,1055,3031,3342,
1055,3153,3087,1036,1055,3342,
3078,3153,1029,3035,1304,3342,
3006,3153,3035,3046,0,3342,
3031,3153,3046,1038,3006,3342,
1055,3153,3086,1018,0,3342,
3153,1053,1304,3046,1038,3340,
3153,1055,3086,0,0,3342,
3153,1055,3006,3031,0,3342,
3153,3006,3140,3087,1038,3342,
3153,3006,3086,1042,0,3342,
3153,1055,3006,3035,1036,3340,
3153,1037,3140,3046,1038,3342,
3153,3035,3046,3155,1300,3342,
3153,1055,1042,0,0,3342,
3006,1055,2003,0,0,3342,
3140,3153,1037,1055,3006,3342,
3046,3153,1037,3006,1055,3342,
3140,3153,1037,3087,3031,3342,
3006,3153,0,0,0,3342,
1055,3153,1001,0,0,3342,
3046,3153,1055,3006,3035,3342,
3140,3153,3006,3035,3046,3342,
1055,3153,3006,3087,0,3342,
1038,3072,3046,3035,1055,3342,
3140,3153,3087,3035,0,3342,
3153,3006,0,1055,0,3342,
3153,3046,3006,0,0,3342,
3153,1055,3006,0,0,3342,
3153,3087,1001,1055,0,3342,
3153,3086,1055,1001,1042,3342,
3153,3046,3006,1055,1038,3342,
3153,3031,1055,3006,3087,3342,
3153,3031,3006,1055,0,3342,
3153,3006,1055,1036,3046,3342,
3153,2003,0,3006,0,3342,
3046,3035,3072,3006,0,3342,
3153,3142,3006,1055,0,3342,
3153,1304,3046,3072,3035,3342,
3153,1055,3086,1042,1018,3342,
3153,3046,3006,0,0,3342,
3153,3142,3006,1038,1055,3342,
3153,3046,3035,3072,0,3342,
3153,1304,3072,3035,3211,3363,
3153,1055,3006,3046,1038,3342,
3153,1304,3046,1053,0,3342,
3153,1055,3006,1055,3086,3342,
1055,3153,3046,0,3006,3342,
1055,3153,3086,2003,1042,3342,
1055,3153,3046,2003,1037,3342,
1055,3153,3006,3086,1042,3342,
1055,3153,2003,1038,3006,3342,
1055,3153,1038,3006,3035,3342,
1055,3153,3046,3006,3035,3342,
1055,3153,3087,1038,1037,3342,
1055,3153,3046,1304,3035,3342,
3031,3153,3035,3006,0,3342,
3153,3142,1055,3006,0,3342,
3153,3142,0,0,1304,3342,
3153,3046,1055,3006,0,3342,
3153,3046,1055,0,3006,3342,
3153,3035,3031,3046,3102,3342,
3153,3140,3035,3006,1055,3342,
3153,3117,3006,0,0,3342,
3153,0,3006,3046,3035,3342,
3153,3087,3102,3006,3072,3342,
3153,3046,0,1055,0,3342,
1055,3153,1053,3140,3006,3340,
3035,3046,1053,3140,1300,3342,
1055,3006,3153,0,0,3342,
3006,0,3153,3046,3035,3342,
1300,3072,3153,1033,3035,3342,
3153,3072,1304,3155,3086,3342,
3035,3153,1300,3140,1053,3342,
1055,3006,3153,2003,1051,3342,
1055,0,3153,0,0,3341,
3046,3035,3153,3140,1053,3342,
3153,3087,1055,1053,1038,3342,
3153,3087,1055,1037,1038,3342,
3153,3087,3072,1055,3211,3342,
3153,3006,1055,3031,1053,3342,
3153,3086,1055,2003,1036,3342,
3153,3140,1055,3006,3087,3342,
3153,1038,1053,3006,3087,3342,
3153,3006,1038,3087,3044,3342,
3153,3035,1053,3102,3087,3342,
3153,3046,1055,3006,0,3342,
1055,3153,0,0,0,3340,
3153,1055,3046,1037,1036,3342,
3153,1033,1055,3046,3035,3342,
3153,1301,3046,3035,3031,3342,
3153,3086,1055,3006,3093,3340,
3153,3140,3035,3046,1038,3342,
3153,1038,3006,3087,3035,3342,
3153,3035,3006,3087,3031,3342,
3153,3006,1042,0,0,3342,
3153,3031,3006,3087,3102,3342,
3153,3140,3006,3046,3035,3342,
1055,3153,3087,3072,1300,3342,
0,0,0,0,0,0,
1055,3153,3086,1018,0,3342,
3078,3153,1300,3072,3031,3342,
3078,3153,3087,3072,3006,3342,
3031,3153,3046,3006,1036,3342,
3031,3153,3087,3072,3078,3342,
1055,2003,0,0,0,3340,
1055,3153,3006,0,0,3342,
1055,3153,3046,0,0,3342,
1055,3153,3087,3078,0,3342,
1055,3153,1042,0,2004,3340,
3153,3046,1304,1037,1038,3363,
3153,3087,1036,1055,3031,3342,
3153,3046,3035,3801,1033,3342,
3153,1055,3046,3102,0,3342,
3153,3211,3046,3035,3801,3342,
3153,3046,3140,3006,3211,3342,
3153,3046,1304,3102,1038,3342,
3153,3046,3142,1301,1053,3342,
3153,3046,3006,1055,0,3342,
3153,3046,0,1001,1055,3342,
3153,3086,1018,1055,1042,3342,
3031,3139,1301,3046,3035,3361,
3153,1055,3046,3035,0,3340,
1055,3153,3046,3035,0,3340,
1055,3153,3046,3006,3035,3340,
3006,3153,3031,3035,0,3342,
3153,3006,1055,1037,0,3342,
1055,3140,3046,3031,3006,3342,
3035,3139,3172,3046,3031,3362,
1055,3153,3087,0,0,3340,
1055,3153,3086,1042,1018,3340,
3153,3006,0,0,1055,3342,
3153,3087,1036,0,1055,3342,
3153,3093,0,1055,0,3342,
3153,3140,1042,3086,1055,3342,
3153,3087,1055,3044,3086,3342,
3153,1301,3087,3078,1053,3342,
3153,3078,1037,3006,1055,3342,
3153,3006,3044,3086,1055,3342,
3153,3140,1300,3078,1036,3342,
3153,3140,1300,3035,3078,3342,
3153,3140,3035,3072,3046,3342,
3153,3087,1055,1038,0,3342,
3153,3140,3035,3087,3072,3342,
3153,1055,2003,0,0,3342,
3153,3046,2003,1055,0,3342,
3153,3046,1055,3044,2003,3342,
3153,3140,3031,3072,3046,3342,
3153,3046,1036,1055,1037,3342,
3153,3046,3031,0,0,3342,
3153,3046,1053,1055,0,3342,
3153,3046,3006,1055,3086,3342,
3153,3046,3006,1055,1042,3342,
3153,3046,3006,1055,1037,3342,
3153,3046,3006,1055,0,3342,
3153,3087,3006,3086,3044,3342,
3153,3046,3006,1055,1037,3342,
3153,3046,3006,1055,3102,3342,
3153,3046,3006,3078,1037,3342,
3153,3086,3006,3093,0,3342,
3153,3087,3006,1038,1037,3342,
3153,1055,3046,1038,1018,3340,
3153,3140,3006,3046,3035,3342,
3153,2003,0,0,0,3342,
3153,3140,3046,3006,3035,3342,
3153,1038,1033,1053,3046,3342,
3153,0,1055,1033,3046,3342,
2003,1055,1036,0,0,3340,
3153,3046,1038,1304,3035,3363,
3153,1037,1036,3006,3046,3342,
3086,1304,1055,0,0,3342,
