3134,3077,3047,1055,3071,3361,
1055,0,1001,3067,0,3340,
3134,1037,3111,1055,1036,3340,
3071,3077,1321,3155,3134,3340,
3134,3074,3047,3035,0,3340,
3134,2003,3047,1036,1055,3340,
3134,3077,3111,1055,1036,3361,
3142,3074,1321,3035,1011,3361,
3134,3077,1001,1055,1055,3361,
3134,3074,3111,3071,0,3340,
3035,3142,3071,3158,1036,3340,
2003,3142,1334,3071,0,3340,
3071,3142,0,0,3158,3340,
3111,3142,3071,3072,0,3340,
3071,3134,1055,1334,0,3340,
1055,3142,1334,3071,1036,3340,
3071,3142,1055,1037,1334,3340,
3071,3142,3158,1037,0,3340,
3071,3142,3158,1055,3035,3340,
0,3142,0,0,1001,3340,
3074,3142,3035,3047,2140,3361,
3142,3074,3156,1324,3071,3361,
3072,3748,3071,1319,0,3361,
1055,3071,1036,3134,1036,3340,
3140,1038,3158,3035,0,3340,
3142,3140,3158,3072,3035,3361,
3142,1334,3072,3102,3035,3361,
1053,1038,3035,3158,3134,3340,
3035,0,0,3111,1055,3340,
3140,3142,3072,3035,3158,3340,
3140,3142,3158,3211,3072,3340,
3072,1055,3158,3134,1053,3340,
3142,0,3158,0,3072,3340,
1038,1036,3134,3158,1055,3340,
3748,1028,3158,1031,3071,3340,
3748,3071,1055,3742,0,3340,
3748,3158,1028,0,0,3340,
3748,2003,1055,0,3155,3340,
1055,2003,1036,1028,0,3340,
3748,3742,3071,1037,3158,3340,
3748,1055,3071,0,3158,3340,
3074,3035,3158,3134,3072,3340,
3748,2003,1028,1001,1029,3340,
2003,1037,3158,3071,1054,3340,
3707,1001,1037,0,0,3340,
3077,3134,3071,1001,0,3340,
3077,3035,3071,1055,1001,3340,
3074,3142,3071,3035,1323,3340,
3074,3134,3071,1055,0,3340,
3077,3134,1001,3071,3035,3340,
3074,3142,3071,1318,3035,3340,
1055,3071,1036,1001,1037,3340,
3074,3142,3071,3047,3035,3340,
3074,3142,3035,3072,1028,3340,
3074,3047,3071,3035,1055,3361,
2003,1055,3044,1001,0,3340,
3074,3071,0,3134,1055,3340,
3071,1053,1055,3134,1001,3340,
1038,1038,3134,1028,1055,3340,
3074,3142,1036,3111,1055,3361,
3074,1037,3071,3047,3134,3361,
3074,0,3134,3155,1055,3340,
3074,3142,1323,3071,3035,3361,
3074,3142,1031,3071,3111,3340,
3035,3074,3072,1319,3071,3361,
1055,1323,3071,3155,3035,3341,
3071,3074,3134,1037,1318,3361,
1055,3134,1055,1036,1037,3340,
1055,3077,1318,3035,3071,3361,
3707,3077,3047,3071,0,3340,
3134,3074,3071,1318,3072,3361,
3071,3143,1319,1055,0,3361,
1055,3074,3134,0,1053,3361,
1055,3077,3071,3111,1037,3340,
3035,3074,3134,1055,3158,3361,
2003,3074,1055,3134,1037,3340,
1055,3074,1033,3134,0,3340,
3142,3074,1055,3158,1055,3364,
1324,3077,3035,3071,0,3340,
1037,3074,1055,3134,1334,3361,
3035,3074,3134,1055,3158,3340,
1055,3077,1053,3134,1055,3340,
3035,3074,1036,1055,1324,3340,
3035,3074,1055,3134,1334,3340,
1055,3134,2003,1036,0,3340,
1055,3134,3111,3071,3035,3340,
3072,3071,3142,3035,3102,3340,
1055,3071,2003,3035,0,3340,
1055,3134,3071,0,0,3340,
1055,3134,3067,0,0,3340,
1055,3035,3071,3134,1038,3361,
1055,3134,3035,2003,1036,3340,
1055,2003,3071,1037,1036,3340,
1055,3134,3071,3111,1036,3340,
3074,3142,1001,3071,1055,3361,
1055,2003,3071,3134,0,3340,
3074,3142,3155,1333,1055,3340,
1055,0,3071,3134,1036,3340,
3748,3142,3053,1324,3035,3361,
3074,3142,0,3035,1333,3361,
3074,3142,3035,1038,1333,3364,
3074,3142,3035,1333,1053,3361,
3074,3142,0,1333,1055,3361,
3074,3142,1038,1333,3035,3361,
3077,3134,3158,2003,0,3340,
3074,1055,3111,3071,3072,3361,
3074,1053,3071,1055,3111,3361,
3071,1324,3035,3065,1036,3340,
3077,3111,0,2003,0,3341,
3074,1055,3134,1036,3158,3361,
3074,1053,3134,1334,1036,3340,
3074,3071,3134,3035,2043,3361,
3074,3158,3072,1053,1036,3361,
3074,3134,3035,3143,3158,3361,
3074,0,0,0,3047,3340,
