3006,3153,3085,0,3022,3342,
3006,3153,1053,3085,1038,3342,
0,3153,1055,0,1001,3342,
3006,3085,1055,1037,3072,3342,
3006,3153,1055,1036,3085,3342,
3006,3153,3085,3035,1055,3342,
1001,3144,1042,1055,1055,3342,
3006,3072,1043,1055,1055,3342,
1301,3153,3035,3072,3085,3363,
1055,3153,3006,1043,0,3342,
1055,3153,3087,3072,0,3340,
1055,3153,3085,3072,1037,3340,
3153,3072,1055,1037,3085,3342,
3153,2003,1001,1055,0,3342,
3153,3072,1301,0,1055,3342,
3153,1304,3102,3072,3035,3342,
3153,3085,1055,3072,0,3342,
2003,0,1055,3006,1042,3342,
3153,3006,3072,3085,3035,3342,
3144,3072,3085,1055,1043,3342,
3144,2003,1055,3072,3085,3342,
3144,1043,1055,3006,3072,3342,
3072,3140,3006,3085,1037,3342,
1055,1043,3006,0,1042,3340,
1037,3140,3006,3072,3085,3342,
1055,3072,1043,3006,1042,3342,
1055,3153,3006,3085,3072,3342,
3006,2003,1055,1042,0,3342,
3035,3072,3006,3085,0,3342,
1055,3006,3085,3072,1042,3340,
1055,3006,3072,1043,1042,3342,
1055,3072,3085,3006,0,3342,
3153,3072,3085,3211,3035,3340,
1055,3072,3006,0,0,3340,
1055,3072,3085,1001,1042,3342,
1055,3085,3006,1053,1036,3340,
3085,3153,1055,3006,1029,3340,
1055,2003,3006,1038,1053,3340,
1055,2003,1043,1038,1042,3340,
1036,3072,1055,3085,3006,3340,
3085,3153,1055,3006,3035,3340,
2003,3085,1055,0,1038,3340,
3153,3085,1053,1055,1300,3342,
3072,3153,1037,3140,1300,3342,
1055,1053,0,0,2003,3342,
3153,3072,3035,3140,1304,3342,
3035,3072,3153,3139,1300,3342,
3085,3072,3153,3139,1300,3342,
1055,3072,3153,0,1001,3342,
1055,3006,3153,2003,1036,3342,
1055,3006,3153,3085,3072,3342,
1055,3031,1053,3006,1038,3342,
3153,3072,3085,1033,3035,3342,
3153,3085,1304,1055,1037,3342,
1055,3072,3085,3153,3035,3342,
3140,3153,3072,1301,3035,3342,
1055,3072,3085,2003,0,3342,
3153,3140,1304,3035,3072,3342,
1055,3144,3006,3085,1042,3342,
3065,3153,1301,3085,3035,3342,
3153,3085,1304,3026,3035,3342,
3144,3072,1055,3006,1042,3342,
3085,3153,1055,3006,3072,3342,
3085,3153,3006,1055,3065,3342,
3072,3153,3085,3035,1304,3342,
2003,3153,1055,3006,3085,3342,
0,3153,3006,1055,3085,3342,
1055,3085,3072,3006,0,3342,
1055,3072,3087,1053,3006,3342,
2043,3153,1055,1038,3006,3342,
3072,3153,1301,3085,3211,3342,
1301,3153,3065,3035,3085,3342,
