0,3116,3024,3047,0,3361,
3190,2049,3102,1324,3191,3341,
3708,3285,3108,2003,3114,3342,
3708,3285,0,0,0,3340,
3089,3708,1314,3285,0,3362,
3708,3108,0,0,0,3340,
3157,3023,3708,0,3047,3340,
3708,3285,3165,1026,1052,3342,
3157,3285,3708,2043,1058,3342,
0,3089,3708,3113,1001,3340,
3708,3285,3116,1052,1058,3340,
3089,0,3285,0,3708,3340,
3153,3143,3707,3075,1319,3364,
3724,3143,3047,3110,1031,3361,
3724,3190,1058,3111,3155,3361,
3724,3143,0,3111,3742,3361,
3724,3157,3111,3155,3742,3361,
3724,3111,1058,3110,3116,3361,
3724,1001,1058,3110,0,3361,
3724,3111,3155,3110,1037,3361,
3724,3111,2043,1029,3155,3340,
3724,3111,2043,1011,3155,3340,
3724,0,3155,3111,3742,3361,
3716,3116,3020,3108,0,3361,
3708,3108,3001,3105,0,3361,
3724,3116,0,1001,0,3361,
3708,3020,1052,0,0,3361,
3708,3157,3020,1029,1029,3361,
3708,3116,3047,0,0,3361,
3708,3285,3116,3115,2043,3361,
3708,3157,1001,1036,0,3361,
3716,3024,3285,3020,1029,3361,
3708,3143,3116,3001,0,3361,
3708,3001,1001,1052,0,3361,
3708,0,3020,1058,0,3361,
3708,3285,3115,3020,1029,3361,
3708,3165,3020,0,0,3361,
3708,3285,3115,3020,1052,3361,
3708,0,3020,1058,2043,3361,
3708,3020,3285,0,0,3361,
3708,3115,3285,0,0,3361,
3708,0,3285,0,0,3361,
3708,1058,3113,0,0,3340,
