3222,3117,2049,3504,3303,3341,
3050,3504,2049,1058,1026,3364,
3222,3117,2049,3105,0,3364,
3222,3060,2049,3117,3303,3364,
3222,3117,2049,3504,3105,3364,
3117,3303,0,0,0,3340,
3050,3117,2049,2043,3504,3341,
3117,3024,2049,2043,0,3341,
3117,3114,2049,3113,3041,3364,
3222,3117,2049,3024,1052,3364,
1058,2049,3117,3041,3113,3341,
1329,2049,3285,3041,0,3341,
3010,0,3303,0,3117,3341,
3800,3157,3117,0,0,3341,
3800,1052,3117,3303,2043,3364,
3800,3117,0,0,3303,3340,
3303,2043,3190,3117,1052,3364,
3800,2043,3117,3303,1052,3341,
3157,1314,1056,1052,1026,3340,
3800,3157,2043,3117,0,3364,
3800,0,3117,1052,1058,3364,
3800,1058,3303,3191,3117,3364,
2043,3190,3117,3096,3157,3364,
0,2010,3303,1028,0,3340,
1033,1028,3303,3117,3157,3364,
2049,1033,3117,3801,3157,3364,
3117,2010,3191,3303,1058,3341,
0,2010,3303,3117,3157,3364,
2043,3024,3303,3117,3157,3364,
1329,2049,3303,0,3157,3364,
2049,3024,3303,1329,3157,3364,
3303,2049,1329,0,3157,3364,
2045,3190,3050,3117,0,3364,
2049,3117,3105,1028,0,3341,
2049,3105,1028,3098,3117,3364,
2045,3190,0,3117,3050,3364,
2049,3190,3050,1329,3801,3364,
2049,3050,3105,0,1329,3341,
2049,3050,0,3303,0,3364,
1056,3157,1056,3165,3089,3361,
2049,3190,3117,3024,0,3364,
3174,3157,3135,3116,1052,3340,
3089,3157,1314,1056,3001,3361,
2049,3069,1056,1033,3067,3341,
3069,2049,3117,3082,3050,3364,
1056,3157,3301,3117,1033,3341,
3050,3069,3117,1056,0,3341,
3069,1329,1011,0,1056,3341,
3190,3069,3050,1329,3010,3364,
1056,0,1001,0,0,3340,
3190,3069,3050,1057,1329,3341,
3050,3069,1028,1056,3117,3364,
3092,2049,3023,1329,1052,3341,
2049,3092,1058,1329,1011,3364,
3092,2049,2010,3117,1058,3341,
2045,3092,3117,0,0,3341,
3092,2043,3001,3135,1329,3364,
3157,3092,1052,3117,3041,3341,
3157,3092,1026,3117,3041,3364,
3092,3117,1058,0,3041,3341,
3157,1001,3089,0,1056,3341,
3098,3117,3191,1058,3041,3341,
3092,3050,1058,3117,3041,3341,
3092,3117,0,3108,3113,3341,
3092,3157,0,3041,3117,3341,
3092,1329,0,0,0,3341,
3303,1029,2049,3117,1052,3341,
