3140,3046,3072,3031,3035,3342,
3046,2003,3031,0,1055,3342,
3046,0,1055,3031,1036,3342,
1055,1018,1055,1037,1038,3342,
3140,3072,3031,3087,3006,3342,
3031,3006,1055,0,0,3342,
3006,1053,1055,3087,0,3342,
1055,3031,3086,0,3093,3342,
3031,3072,3006,3087,0,3342,
3086,0,1055,3006,3093,3342,
1055,3140,3087,3006,1036,3342,
3153,3044,3087,3006,3031,3342,
3072,3035,0,3031,3006,3342,
3087,3006,1055,1038,1036,3342,
3087,3035,3071,3031,3006,3342,
3072,1055,0,3087,3006,3342,
3031,1055,1053,3006,1038,3342,
3031,1055,3087,1038,1053,3342,
3031,1038,3087,3035,1053,3342,
3140,3087,3031,3072,3035,3342,
1053,1038,3087,3031,3006,3342,
1037,1055,0,3031,3006,3340,
